28SA66,469,SUBTERRANEO,3,16,1,2,400,0,33,0.646341463,0.4,0.6,0.051020408,0.333333333,0.5,0.413562665,Maintenance Required
28CBJ4,313,CASETA,1,12,0,2,315,100,8,0.646341463,0.416666667,0.810810811,1,0.666666667,0.75,0.413556818,Regulatory Check
28SJ57,492,SUBTERRANEO,3,16,0,2,400,0,12,0.646341463,0.4,0.933333333,0.826086957,0.666666667,0.5,0.410111185,Regulatory Check
28CQZ7,200,CASETA,3,8,11.5,2,400,250,15,0.646341463,0.4,0.75,1,1,0.75,0.409741045,Maintenance Required
28S808,725,SUBTERRANEO,3,24,0,2,400,250,19,0.646341463,0.6,0.625,0.826086957,0.666666667,0.5,0.40791866,Maintenance Required
28SP98,636,SUBTERRANEO,3,12,1,2,400,250,18.5,0.646341463,0.4,1,0.826086957,0.666666667,0.5,0.406809014,Maintenance Required
28SJ53,899,SUBTERRANEO,3,24,12,2,400,0,12,0.646341463,0.6,0.933333333,0.826086957,0.333333333,0.5,0.406354903,Maintenance Required
28CC85,915,CASETA,3,20,6,2,999,160,20,0.646341463,0.4,0.625,0.333333333,0,0.25,0.403096531,Maintenance Required
28SP90,644,SUBTERRANEO,1,12,0,0,315,0,11,0.646341463,0.6,1,0.826086957,0.666666667,0.75,0.402375745,Maintenance Required
28SL07,635,SUBTERRANEO,1,20,0,2,400,250,14,0.646341463,0.6,1,0.826086957,0.666666667,0.5,0.40065143,Maintenance Required
36C859,599,CASETA,3,16,0,9,0,0,28,0.646341463,0.6,0.6,1,0,0.25,0.399292587,Regulatory Check
28SN07,460,SUBTERRANEO,1,16,0,2,315,0,16,0.646341463,0.4,1,0.826086957,0.666666667,0.5,0.397786376,Regulatory Check
28SP85,649,SUBTERRANEO,4,12,0,2,315,0,10,0.646341463,0.6,1,0.826086957,0.666666667,0.5,0.397363927,Maintenance Required
45CJ34,359,CASETA,2,12,9,2,315,125,7,0.646341463,0.4,0.810810811,1,0.666666667,0.75,0.397267845,Maintenance Required
28SP87,733,SUBTERRANEO,3,16,0,2,400,0,10,0.646341463,0.6,0.625,0.826086957,0.666666667,0.5,0.393376911,Maintenance Required
28SG96,892,SUBTERRANEO,3,18,0,2,315,0,41,0.646341463,0.4,1,0.826086957,0.333333333,0.25,0.388477208,Maintenance Required
40C470,560,CASETA,3,0,13,3,400,250,13.5,0.646341463,0.6,0.75,1,0.666666667,0.75,0.386768187,Maintenance Required
28CAT0,279,CASETA,1,4,1,2,400,400,16,0.646341463,0.4,0.5625,1,1,0.75,0.386309458,Maintenance Required
28S696,692,SUBTERRANEO,3,22,7,2,400,0,8,0.646341463,0.4,0.933333333,0.051020408,0.333333333,0.25,0.384878469,Maintenance Required
28SA49,597,SUBTERRANEO,3,0,0,2,315,160,31,0.646341463,0.416666667,1,0.051020408,0.333333333,0.5,0.384300559,Maintenance Required
