28C671,8/25/2016 0:00,4200,2597.381
28C671,8/26/2016 0:00,4082,2034.306
28C671,9/24/2016 0:00,3945,2188.983
28C671,10/31/2016 0:00,4305,2475.972
28C671,12/30/2016 0:00,5387,2537.699
28C671,1/18/2017 0:00,6140,3627.614
28C683,5/11/2016 0:00,1101,775.102
28C683,6/16/2016 0:00,2426,1638.157
28C683,8/3/2016 0:00,2792,1665.264
28C683,8/12/2016 0:00,2171,1426.881
28C683,8/14/2016 0:00,1965,1445.764
28C683,9/4/2016 0:00,2750,1988.93
28C683,9/15/2016 0:00,2404,1601.08
28C683,9/19/2016 0:00,2384,1563.918
28C683,9/21/2016 0:00,2466,1560.119
28C683,10/12/2016 0:00,2554,1802.087
28C683,12/21/2016 0:00,4759,3423.839
28C730,5/17/2016 0:00,2896,7809.277
28C730,5/28/2016 0:00,2563,7304.814
28C730,7/17/2016 0:00,3187,5752.695
28C730,7/30/2016 0:00,4135,6832.63
28C730,8/19/2016 0:00,3283,5607.781
28C730,9/11/2016 0:00,3306,5999.084
28C730,9/16/2016 0:00,2833,4952.073
28C730,11/18/2016 0:00,4959,7440.525
28C730,1/23/2017 0:00,6068,4579.397
28C762,1/17/2016 0:00,12406,6174.091
28C762,2/12/2016 0:00,10565,5534.071
28C762,5/18/2016 0:00,6621,6942.972
28C762,6/19/2016 0:00,5697,6339.712
28C762,7/10/2016 0:00,8053,8744.244
28C762,9/6/2016 0:00,8929,9839.172
28C762,9/23/2016 0:00,5714,6471.175
28C762,10/18/2016 0:00,6638,6888.423
28C762,1/15/2017 0:00,12539,11524.754
28C763,1/7/2016 0:00,10726,5728.312
28C763,2/26/2016 0:00,10981,11728.983
28C763,2/29/2016 0:00,10829,11792.888
28C763,3/7/2016 0:00,10673,11960.037
28C763,3/10/2016 0:00,10980,12170.58
28C763,5/13/2016 0:00,7588,8800.835
28C763,5/17/2016 0:00,6566,7981.192
28C763,6/5/2016 0:00,5307,6323.08
28C763,6/20/2016 0:00,6085,6723.111
28C763,6/23/2016 0:00,6938,7663.098
